,name,type,end_url,sprite_url
763,nidoran,poison,nidoran-m,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/32.png
764,nidorina,poison,nidorina,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/30.png
765,nidorino,poison,nidorino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/33.png
766,nihilego,rock,nihilego,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png
767,nincada,bug,nincada,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/290.png
768,ninetales,fire,ninetales,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/38.png
769,ninetales,ice,ninetales-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10104.png
770,ninjask,bug,ninjask,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/291.png
771,noctowl,normal,noctowl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/164.png
772,noibat,flying,noibat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png
773,noivern,flying,noivern,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png
774,nosepass,rock,nosepass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/299.png
775,numel,fire,numel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/322.png
776,nuzleaf,grass,nuzleaf,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/274.png
777,nymble,bug,nymble,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/919.png
778,obstagoon,dark,obstagoon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png
779,octillery,water,octillery,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/224.png
780,oddish,grass,oddish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/43.png
781,ogerpon,grass,ogerpon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1017.png
782,ogerpon,grass,ogerpon-cornerstone-mask,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10275.png
783,ogerpon,grass,ogerpon-hearthflame-mask,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10274.png
784,ogerpon,grass,ogerpon-wellspring-mask,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10273.png
785,oinkologne,normal,oinkologne,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/916.png
786,oinkologne,normal,oinkologne-female,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10254.png
787,okidogi,poison,okidogi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1014.png
788,omanyte,rock,omanyte,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/138.png
789,omastar,rock,omastar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/139.png
790,onix,rock,onix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/95.png
791,oranguru,normal,oranguru,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png
792,orbeetle,bug,orbeetle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png
793,orbeetle,bug,orbeetle-gmax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10213.png
794,oricorio,fire,oricorio-baile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png
795,oricorio,psychic,oricorio-pau,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10124.png
796,oricorio,electric,oricorio-pom-pom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10123.png
797,oricorio,ghost,oricorio-sensu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10125.png
798,orthworm,steel,orthworm,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/968.png
799,oshawott,water,oshawott,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/501.png
800,overqwil,dark,overqwil,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png
801,pachirisu,electric,pachirisu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png
802,palafin,water,palafin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/964.png
803,palafin,water,palafin-hero,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10256.png
804,palkia,water,palkia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/484.png
805,palkia,water,palkia-origin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10246.png
806,palossand,ghost,palossand,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png
807,palpitoad,water,palpitoad,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/536.png
808,pancham,fighting,pancham,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png
809,pangoro,fighting,pangoro,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png
810,panpour,water,panpour,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/515.png
811,pansage,grass,pansage,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/511.png
812,pansear,fire,pansear,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/513.png
813,paras,bug,paras,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/46.png
814,parasect,bug,parasect,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/47.png
815,passimian,fighting,passimian,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png
816,patrat,normal,patrat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/504.png
817,pawmi,electric,pawmi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/921.png
818,pawmo,electric,pawmo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/922.png
819,pawmot,electric,pawmot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png
820,pawniard,dark,pawniard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png
821,pecharunt,poison,pecharunt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1025.png
822,pelipper,water,pelipper,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/279.png
823,perrserker,steel,perrserker,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png
824,persian,normal,persian,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/53.png
825,persian,dark,persian-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10108.png
826,petilil,grass,petilil,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png
827,phanpy,ground,phanpy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/231.png
828,phantump,ghost,phantump,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png
829,pheromosa,bug,pheromosa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png
830,phione,water,phione,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/489.png
831,pichu,electric,pichu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/172.png
832,pidgeot,normal,pidgeot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/18.png
833,pidgeot,normal,pidgeot-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10073.png
834,pidgeotto,normal,pidgeotto,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/17.png
835,pidgey,normal,pidgey,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/16.png
836,pidove,normal,pidove,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/519.png
837,pignite,fire,pignite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/499.png
838,pikachu,electric,pikachu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/25.png
839,pikachu,electric,pikachu-alola-cap,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10099.png
840,pikachu,electric,pikachu-belle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10081.png
841,pikachu,electric,pikachu-cosplay,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10085.png
842,pikachu,electric,pikachu-gmax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10199.png
843,pikachu,electric,pikachu-hoenn-cap,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10095.png
844,pikachu,electric,pikachu-kalos-cap,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10098.png
845,pikachu,electric,pikachu-libre,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10084.png
846,pikachu,electric,pikachu-original-cap,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10094.png
847,pikachu,electric,pikachu-partner-cap,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10148.png
848,pikachu,electric,pikachu-phd,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10083.png
849,pikachu,electric,pikachu-pop-star,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10082.png
850,pikachu,electric,pikachu-rock-star,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10080.png
851,pikachu,electric,pikachu-sinnoh-cap,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10096.png
852,pikachu,electric,pikachu-starter,
853,pikachu,electric,pikachu-unova-cap,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10097.png
854,pikachu,electric,pikachu-world-cap,
855,pikipek,normal,pikipek,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png
856,piloswine,ice,piloswine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/221.png
857,pincurchin,electric,pincurchin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png
858,pineco,bug,pineco,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/204.png
859,pinsir,bug,pinsir,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/127.png
860,pinsir,bug,pinsir-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10040.png
861,piplup,water,piplup,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/393.png
862,plusle,electric,plusle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/311.png
863,poipole,poison,poipole,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/803.png
864,politoed,water,politoed,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/186.png
865,poliwag,water,poliwag,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/60.png
866,poliwhirl,water,poliwhirl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/61.png
867,poliwrath,water,poliwrath,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/62.png
868,poltchageist,grass,poltchageist,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1012.png
869,polteageist,ghost,polteageist,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/855.png
870,ponyta,fire,ponyta,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/77.png
871,ponyta,psychic,ponyta-galar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10162.png
872,poochyena,dark,poochyena,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/261.png
873,popplio,water,popplio,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png
874,porygon,normal,porygon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/137.png
875,porygon,normal,porygon-z,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/474.png
876,porygon2,normal,porygon2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/233.png
877,primarina,water,primarina,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png
878,primeape,fighting,primeape,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/57.png
879,prinplup,water,prinplup,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/394.png
880,probopass,rock,probopass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/476.png
881,psyduck,water,psyduck,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/54.png
882,pumpkaboo,ghost,pumpkaboo-average,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png
883,pumpkaboo,ghost,pumpkaboo-large,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10028.png
884,pumpkaboo,ghost,pumpkaboo-small,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10027.png
885,pumpkaboo,ghost,pumpkaboo-super,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10029.png
886,pupitar,rock,pupitar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/247.png
887,purrloin,dark,purrloin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/509.png
888,purugly,normal,purugly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/432.png
889,pyroar,fire,pyroar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png
890,pyukumuku,water,pyukumuku,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png
891,quagsire,water,quagsire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/195.png
892,quaquaval,water,quaquaval,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/914.png
893,quaxly,water,quaxly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/912.png
894,quaxwell,water,quaxwell,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/913.png
895,quilava,fire,quilava,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/156.png
896,quilladin,grass,quilladin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png
897,qwilfish,water,qwilfish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/211.png
898,qwilfish,dark,qwilfish-hisui,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10234.png
899,raboot,fire,raboot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/814.png
900,rabsca,bug,rabsca,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/954.png
901,raging,electric,raging-bolt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1021.png
902,raichu,electric,raichu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/26.png
903,raichu,electric,raichu-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10100.png
904,raikou,electric,raikou,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/243.png
905,ralts,psychic,ralts,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/280.png
906,rampardos,rock,rampardos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png
907,rapidash,fire,rapidash,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/78.png
908,rapidash,psychic,rapidash-galar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10163.png
909,raticate,normal,raticate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/20.png
910,raticate,dark,raticate-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10092.png
911,raticate,dark,raticate-totem-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10093.png
912,rattata,normal,rattata,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/19.png
913,rattata,dark,rattata-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10091.png
914,rayquaza,dragon,rayquaza,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/384.png
915,rayquaza,dragon,rayquaza-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10079.png
916,regice,ice,regice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/378.png
917,regidrago,dragon,regidrago,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/895.png
918,regieleki,electric,regieleki,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/894.png
919,regigigas,normal,regigigas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/486.png
920,regirock,rock,regirock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/377.png
921,registeel,steel,registeel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/379.png
922,relicanth,water,relicanth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/369.png
923,rellor,bug,rellor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/953.png
924,remoraid,water,remoraid,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/223.png
925,reshiram,dragon,reshiram,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png
926,reuniclus,psychic,reuniclus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png
927,revavroom,steel,revavroom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/966.png
928,rhydon,ground,rhydon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/112.png
929,rhyhorn,ground,rhyhorn,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/111.png
930,rhyperior,ground,rhyperior,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/464.png
931,ribombee,bug,ribombee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png
932,ribombee,bug,ribombee-totem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10150.png
933,rillaboom,grass,rillaboom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png
934,rillaboom,grass,rillaboom-gmax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10209.png
935,riolu,fighting,riolu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/447.png
936,roaring,dragon,roaring-moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1005.png
937,rockruff,rock,rockruff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png
938,rockruff,rock,rockruff-own-tempo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10151.png
939,roggenrola,rock,roggenrola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/524.png
940,rolycoly,rock,rolycoly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png
941,rookidee,flying,rookidee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png
942,roselia,grass,roselia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/315.png
943,roserade,grass,roserade,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png
944,rotom,electric,rotom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/479.png
945,rotom,electric,rotom-fan,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10011.png
946,rotom,electric,rotom-frost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10010.png
947,rotom,electric,rotom-heat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10008.png
948,rotom,electric,rotom-mow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10012.png
949,rotom,electric,rotom-wash,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10009.png
950,rowlet,grass,rowlet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png
951,rufflet,normal,rufflet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png
952,runerigus,ground,runerigus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png
953,sableye,dark,sableye,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/302.png
954,sableye,dark,sableye-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10066.png
955,salamence,dragon,salamence,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/373.png
956,salamence,dragon,salamence-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10089.png
957,salandit,poison,salandit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png
958,salazzle,poison,salazzle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png
959,salazzle,poison,salazzle-totem,
960,samurott,water,samurott,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/503.png
961,samurott,water,samurott-hisui,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10236.png
962,sandaconda,ground,sandaconda,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png
963,sandaconda,ground,sandaconda-gmax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10218.png
964,sandile,ground,sandile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png
965,sandshrew,ground,sandshrew,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/27.png
966,sandshrew,ice,sandshrew-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10101.png
967,sandslash,ground,sandslash,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/28.png
968,sandslash,ice,sandslash-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10102.png
969,sandy,electric,sandy-shocks,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/989.png
970,sandygast,ghost,sandygast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png
971,sawk,fighting,sawk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png
972,sawsbuck,normal,sawsbuck,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png
973,scatterbug,bug,scatterbug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png
974,sceptile,grass,sceptile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/254.png
975,sceptile,grass,sceptile-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10065.png
976,scizor,bug,scizor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/212.png
977,scizor,bug,scizor-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10046.png
978,scolipede,bug,scolipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png
979,scorbunny,fire,scorbunny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/813.png
980,scovillain,grass,scovillain,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/952.png
981,scrafty,dark,scrafty,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/560.png
982,scraggy,dark,scraggy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/559.png
983,scream,fairy,scream-tail,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/985.png
984,scyther,bug,scyther,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/123.png
985,seadra,water,seadra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/117.png
986,seaking,water,seaking,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/119.png
987,sealeo,ice,sealeo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/364.png
988,seedot,grass,seedot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/273.png
989,seel,water,seel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/86.png
990,seismitoad,water,seismitoad,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png
991,sentret,normal,sentret,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/161.png
992,serperior,grass,serperior,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/497.png
993,servine,grass,servine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/496.png
994,seviper,poison,seviper,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/336.png
995,sewaddle,bug,sewaddle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png
996,sharpedo,water,sharpedo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/319.png
997,sharpedo,water,sharpedo-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10070.png
998,shaymin,grass,shaymin-land,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/492.png
999,shaymin,grass,shaymin-sky,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10006.png
1000,shedinja,bug,shedinja,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/292.png
1001,shelgon,dragon,shelgon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/372.png
1002,shellder,water,shellder,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/90.png
1003,shellos,water,shellos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/422.png
1004,shelmet,bug,shelmet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png
1005,shieldon,rock,shieldon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png
1006,shiftry,grass,shiftry,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/275.png
1007,shiinotic,grass,shiinotic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png
1008,shinx,electric,shinx,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/403.png
1009,shroodle,poison,shroodle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/944.png
1010,shroomish,grass,shroomish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/285.png
1011,shuckle,bug,shuckle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/213.png
1012,shuppet,ghost,shuppet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/353.png
1013,sigilyph,psychic,sigilyph,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/561.png
